t; x; y; theta
57147813.227999; -0.01; -0.01; 90.81
57164500.159999; -0.01; -0.01; 90.81
57181081.884000; -0.01; -0.01; 90.81
57199591.852000; -0.01; -0.01; 90.81
57216211.286000; -0.01; -0.01; 90.81
57231359.709000; -0.01; -0.01; 90.81
57243886.251000; -0.01; -0.01; 90.81
57263059.797000; -0.01; -0.01; 90.81
57276078.204999; -0.01; -0.01; 90.81
57294558.326999; -0.01; -0.01; 90.81
57317080.717999; -0.01; -0.01; 90.81
57332221.651000; -0.01; -0.01; 90.81
57344261.636001; -0.01; -0.01; 90.81
57359900.654999; -0.01; -0.01; 90.81
57371815.316000; -0.01; -0.01; 90.81
57390169.352000; -0.01; -0.01; 90.81
57406833.410999; -0.01; -0.01; 90.81
57420870.075999; -0.01; -0.01; 90.81
57453120.243999; -0.01; -0.01; 90.81
57479014.313999; -0.01; -0.01; 90.81
57494181.431999; -0.01; -0.01; 90.81
57508629.910998; -0.01; -0.01; 90.81
57529835.990001; -0.01; -0.01; 90.81
57546505.421000; -0.01; -0.01; 90.81
57566561.888000; -0.01; -0.01; 90.81
57584888.856999; -0.01; -0.01; 90.81
57600843.638000; -0.01; -0.01; 90.81
57614770.042999; -0.01; -0.01; 90.81
57631680.688000; -0.01; -0.01; 90.81
57646665.664001; -0.01; -0.01; 90.81
57662971.104999; -0.01; -0.01; 90.81
57679604.213999; -0.01; -0.01; 90.81
57696660.919000; -0.01; -0.01; 90.81
57712480.897000; -0.01; -0.01; 90.81
57729738.889000; -0.01; -0.01; 90.81
57746119.967999; -0.01; -0.01; 90.81
57791846.237000; -0.01; -0.01; 90.81
57808069.991000; -0.01; -0.01; 90.81
57825635.730000; -0.01; -0.01; 90.81
57848612.577000; -0.01; -0.01; 90.81
57858162.974000; -0.01; -0.01; 90.81
57873334.124999; -0.01; -0.01; 90.81
57890032.785000; -0.01; -0.01; 90.81
57905827.902999; -0.01; -0.01; 90.81
57957596.844998; -0.01; -0.01; 90.81
57982454.912000; -0.01; -0.01; 90.81
58003586.385999; -0.01; -0.01; 90.81
58021817.026999; -0.01; -0.01; 90.81
58043131.427999; -0.01; -0.01; 90.81
58073490.421999; -0.01; -0.01; 90.81
58084656.677000; -0.01; -0.01; 90.81
58113895.462000; -0.01; -0.01; 90.81
58128441.575000; -0.01; -0.01; 90.81
58144388.962000; -0.01; -0.01; 90.81
58160325.126999; -0.01; -0.01; 90.81
58175310.090000; -0.01; -0.01; 90.81
58192096.853999; -0.01; -0.01; 90.81
58209547.827000; -0.01; -0.01; 90.81
58224593.849999; -0.01; -0.01; 90.81
58241215.414000; -0.01; -0.01; 90.81
58256511.089999; -0.01; -0.01; 90.81
58280796.224000; -0.01; -0.01; 90.81
58295001.787999; -0.01; -0.01; 90.81
58321607.939999; -0.01; -0.01; 90.81
58342309.728999; -0.01; -0.01; 90.81
58358915.474000; -0.01; -0.01; 90.81
58382436.118999; -0.01; -0.01; 90.81
58396093.990999; -0.01; -0.01; 90.81
58408224.480999; -0.01; -0.01; 90.81
58420710.473000; -0.01; -0.01; 90.81
58436742.661999; -0.01; -0.01; 90.81
58465436.290000; -0.01; -0.01; 90.81
58480166.677000; -0.01; -0.01; 90.81
58492868.556999; -0.01; -0.01; 90.81
58501862.576999; -0.01; -0.01; 90.81
58515395.656000; -0.01; -0.01; 90.81
58530853.346999; -0.01; -0.01; 90.81
58546831.388999; -0.01; -0.01; 90.81
58563121.710000; -0.01; -0.01; 90.81
58581931.887001; -0.01; -0.01; 90.81
58594864.455999; -0.01; -0.01; 90.81
58611026.652999; -0.01; -0.01; 90.81
58630533.252999; -0.01; -0.01; 90.81
58643673.549001; -0.01; -0.01; 90.81
58659073.932000; -0.01; -0.01; 90.81
58676819.794000; -0.01; -0.01; 90.81
58691882.183998; -0.01; -0.01; 90.81
58708922.410000; -0.01; -0.01; 90.81
58733471.342999; -0.01; -0.01; 90.81
58754046.110999; -0.01; -0.01; 90.81
58765085.653000; -0.01; -0.01; 90.81
58777943.904000; -0.01; -0.01; 90.81
58793505.174001; -0.01; -0.01; 90.81
58806874.444000; -0.01; -0.01; 90.81
58821039.602000; -0.01; -0.01; 90.81
58835146.735999; -0.01; -0.01; 90.81
58854026.081000; -0.01; -0.01; 90.81
58867852.230000; -0.01; -0.01; 90.81
58883038.039999; -0.01; -0.01; 90.81
58899736.849000; -0.01; -0.01; 90.81
58915723.107999; -0.01; -0.01; 90.81
58939619.865999; -0.01; -0.01; 90.81
58952116.451000; -0.01; -0.01; 90.81
58964190.740000; -0.01; -0.01; 90.81
58980962.260000; -0.01; -0.01; 90.81
58996526.400000; -0.01; -0.01; 90.81
59014700.984000; -0.01; -0.01; 90.81
59026993.437999; -0.01; -0.01; 90.81
59044872.168000; -0.01; -0.01; 90.81
59067491.131000; -0.01; -0.01; 90.81
59081783.162001; -0.01; -0.01; 90.81
59097949.177000; -0.01; -0.01; 90.81
59119642.400998; -0.01; -0.01; 90.81
59131280.518001; -0.01; -0.01; 90.81
59145003.100999; -0.01; -0.01; 90.81
59163727.949000; -0.01; -0.01; 90.81
59174035.613999; -0.01; -0.01; 90.81
59189475.424000; -0.01; -0.01; 90.81
59204625.243999; -0.01; -0.01; 90.81
59221802.372000; -0.01; -0.01; 90.81
59235179.285000; -0.01; -0.01; 90.81
59251001.631001; -0.01; -0.01; 90.81
59268975.825000; -0.01; -0.01; 90.81
59288031.284000; -0.01; -0.01; 90.81
59306023.268999; -0.01; -0.01; 90.81
59321570.497999; -0.01; -0.01; 90.81
59334119.536999; -0.01; -0.01; 90.81
59348420.688000; -0.01; -0.01; 90.81
59367127.461999; -0.01; -0.01; 90.81
59389533.179999; -0.01; -0.01; 90.81
59398757.518000; -0.01; -0.01; 90.81
59411790.460000; -0.01; -0.01; 90.81
59429846.274999; -0.01; -0.01; 90.81
59450406.023999; -0.01; -0.01; 90.81
59467981.134999; -0.01; -0.01; 90.81
59479725.101000; -0.01; -0.01; 90.81
59494718.290999; -0.01; -0.01; 90.81
59511728.954000; -0.01; -0.01; 90.81
59525351.341001; -0.01; -0.01; 90.81
59543451.900998; -0.01; -0.01; 90.81
59560975.779000; -0.01; -0.01; 90.81
59570719.737000; -0.01; -0.01; 90.81
59587317.027000; -0.01; -0.01; 90.81
59604612.724000; -0.01; -0.01; 90.81
59620895.877000; -0.01; -0.01; 90.81
59639433.943999; -0.01; -0.01; 90.81
59657175.677000; -0.01; -0.01; 90.81
59666858.228000; -0.01; -0.01; 90.81
59682767.717000; -0.01; -0.01; 90.81
59700389.300000; -0.01; -0.01; 90.81
59716021.087000; -0.01; -0.01; 90.81
59740835.728000; -0.01; -0.01; 90.81
59762311.258999; -0.01; -0.01; 90.81
59778398.061000; -0.01; -0.01; 90.81
59792000.576000; -0.01; -0.01; 90.81
59817174.335000; -0.01; -0.01; 90.81
59841878.396999; -0.01; -0.01; 90.81
59859676.321000; -0.01; -0.01; 90.81
59875572.264000; -0.01; -0.01; 90.81
59884968.512001; -0.01; -0.01; 90.81
59910750.526000; -0.01; -0.01; 90.81
59934495.288000; -0.01; -0.01; 90.81
59953539.497001; -0.01; -0.01; 90.81
59967593.724999; -0.01; -0.01; 90.81
59983323.410999; -0.01; -0.01; 90.81
59998876.197000; -0.01; -0.01; 90.81
60015616.094000; -0.01; -0.01; 90.81
60032237.887001; -0.01; -0.01; 90.81
60046412.370000; -0.01; -0.01; 90.81
60069975.506000; -0.01; -0.01; 90.81
60081986.060999; -0.01; -0.01; 90.81
60096042.637001; -0.01; -0.01; 90.81
60112363.131000; -0.01; -0.01; 90.81
60127470.434999; -0.01; -0.01; 90.81
60144599.608000; -0.01; -0.01; 90.81
60160891.316000; -0.01; -0.01; 90.81
60175175.406999; -0.01; -0.01; 90.81
60193171.827001; -0.01; -0.01; 90.81
60206520.944000; -0.01; -0.01; 90.81
60222413.317000; -0.01; -0.01; 90.81
60240026.244999; -0.01; -0.01; 90.81
60257950.530000; -0.01; -0.01; 90.81
60298613.012001; -0.01; -0.01; 90.81
60321954.934999; -0.01; -0.01; 90.81
60331757.276999; -0.01; -0.01; 90.81
60348022.537999; -0.01; -0.01; 90.81
60373270.628000; -0.01; -0.01; 90.81
60389917.125999; -0.01; -0.01; 90.81
60398919.981000; -0.01; -0.01; 90.81
60409394.214001; -0.01; -0.01; 90.81
60425234.529000; -0.01; -0.01; 90.81
60442848.044000; -0.01; -0.01; 90.81
60456065.669999; -0.01; -0.01; 90.81
60472422.790000; -0.01; -0.01; 90.81
60489231.136000; -0.01; -0.01; 90.81
60505265.244999; -0.01; -0.01; 90.81
60521580.794000; -0.01; -0.01; 90.81
60537645.741000; -0.01; -0.01; 90.81
60553485.422000; -0.01; -0.01; 90.81
60569242.785999; -0.01; -0.01; 90.81
60583909.429000; -0.01; -0.01; 90.81
60600023.037999; -0.01; -0.01; 90.81
60618275.487999; -0.01; -0.01; 90.81
60635008.997000; -0.01; -0.01; 90.81
60647971.455000; -0.01; -0.01; 90.81
60665698.462000; -0.01; -0.01; 90.81
60680106.504000; -0.01; -0.01; 90.81
60696594.580000; -0.01; -0.01; 90.81
60715939.628999; -0.01; -0.01; 90.81
60728646.648000; -0.01; -0.01; 90.81
60746624.199000; -0.01; -0.01; 90.81
60760018.775000; -0.01; -0.01; 90.81
60777395.675000; -0.01; -0.01; 90.81
60791847.540000; -0.01; -0.01; 90.81
60835348.493000; -0.01; -0.01; 90.81
60859591.324000; -0.01; -0.01; 90.81
60907577.333000; -0.01; -0.01; 90.81
61076498.775998; -0.01; -0.01; 90.81
61091713.759998; -0.01; -0.01; 90.81
61107301.339000; -0.01; -0.01; 90.81
61128130.765000; -0.01; -0.01; 90.81
61141216.297999; -0.01; -0.01; 90.81
61157135.903000; -0.01; -0.01; 90.81
61180938.449999; -0.01; -0.01; 90.81
61202350.694999; -0.01; -0.01; 90.81
61216136.884001; -0.01; -0.01; 90.81
61237376.365999; -0.01; -0.01; 90.81
61259580.429999; -0.01; -0.01; 90.81
61279657.855999; -0.01; -0.01; 90.81
61296545.679999; -0.01; -0.01; 90.81
61320463.768999; -0.01; -0.01; 90.81
61337314.525001; -0.01; -0.01; 90.81
61351462.398999; -0.01; -0.01; 90.81
61368471.280000; -0.01; -0.01; 90.81
61387391.759999; -0.01; -0.01; 90.81
61401490.993999; -0.01; -0.01; 90.81
61415554.159999; -0.01; -0.01; 90.81
61438822.162999; -0.01; -0.01; 90.81
61460769.516999; -0.01; -0.01; 90.81
61471611.314000; -0.01; -0.01; 90.81
61494820.523999; -0.01; -0.01; 90.81
61515074.498000; -0.01; -0.01; 90.81
61530626.481999; -0.01; -0.01; 90.81
61543522.221000; -0.01; -0.01; 90.81
61559873.480000; -0.01; -0.01; 90.81
61576289.967999; -0.01; -0.01; 90.81
61592355.268999; -0.01; -0.01; 90.81
61607707.367000; -0.01; -0.01; 90.81
61622824.044000; -0.01; -0.01; 90.81
61641177.830999; -0.01; -0.01; 90.81
61657422.611999; -0.01; -0.01; 90.81
61673296.592000; -0.01; -0.01; 90.81
61688539.181999; -0.01; -0.01; 90.81
61707336.437999; -0.01; -0.01; 90.81
61722947.035999; -0.01; -0.01; 90.81
61735723.138999; -0.01; -0.01; 90.81
61752034.621000; -0.01; -0.01; 90.81
61777031.372999; -0.01; -0.01; 90.81
61794801.773000; -0.01; -0.01; 90.81
61814102.386999; -0.01; -0.01; 90.81
61830124.502999; -0.01; -0.01; 90.81
61848248.729001; -0.01; -0.01; 90.81
61860090.165999; -0.01; -0.01; 90.81
61869946.887001; -0.01; -0.01; 90.81
61887498.454000; -0.01; -0.01; 90.81
61899886.792000; -0.01; -0.01; 90.81
61922387.589000; -0.01; -0.01; 90.81
61932699.978999; -0.01; -0.01; 90.81
61944990.852000; -0.01; -0.01; 90.81
61962800.396000; -0.01; -0.01; 90.81
61981310.387001; -0.01; -0.01; 90.81
61993946.395000; -0.01; -0.01; 90.81
62007204.694999; -0.01; -0.01; 90.81
62024516.055000; -0.01; -0.01; 90.81
62040605.057000; -0.01; 
